sr,audio,classID,fold
2688,LJ010-0098.wav,1,11
2689,LJ010-0099.wav,1,11
2690,LJ010-0100.wav,1,11
2691,LJ010-0101.wav,1,11
2692,LJ010-0102.wav,1,11
2693,LJ010-0103.wav,1,11
2694,LJ010-0104.wav,1,11
2695,LJ010-0105.wav,1,11
2696,LJ010-0106.wav,1,11
2697,LJ010-0107.wav,1,11
2698,LJ010-0108.wav,1,11
2699,LJ010-0109.wav,1,11
2700,LJ010-0110.wav,1,11
2701,LJ010-0111.wav,1,11
2702,LJ010-0112.wav,1,11
2703,LJ010-0113.wav,1,11
2704,LJ010-0114.wav,1,11
2705,LJ010-0115.wav,1,11
2706,LJ010-0116.wav,1,11
2707,LJ010-0117.wav,1,11
2708,LJ010-0118.wav,1,11
2709,LJ010-0119.wav,1,11
2710,LJ010-0120.wav,1,11
2711,LJ010-0121.wav,1,11
2712,LJ010-0122.wav,1,11
2713,LJ010-0123.wav,1,11
2714,LJ010-0124.wav,1,11
2715,LJ010-0125.wav,1,11
2716,LJ010-0126.wav,1,11
2717,LJ010-0127.wav,1,11
2718,LJ010-0128.wav,1,11
2719,LJ010-0129.wav,1,11
2720,LJ010-0130.wav,1,11
2721,LJ010-0131.wav,1,11
2722,LJ010-0132.wav,1,11
2723,LJ010-0133.wav,1,11
2724,LJ010-0134.wav,1,11
2725,LJ010-0135.wav,1,11
2726,LJ010-0136.wav,1,11
2727,LJ010-0137.wav,1,11
2728,LJ010-0138.wav,1,11
2729,LJ010-0139.wav,1,11
2730,LJ010-0140.wav,1,11
2731,LJ010-0141.wav,1,11
2732,LJ010-0142.wav,1,11
2733,LJ010-0143.wav,1,11
2734,LJ010-0144.wav,1,11
2735,LJ010-0145.wav,1,11
2736,LJ010-0146.wav,1,11
2737,LJ010-0147.wav,1,11
2738,LJ010-0148.wav,1,11
2739,LJ010-0149.wav,1,11
2740,LJ010-0150.wav,1,11
2741,LJ010-0151.wav,1,11
2742,LJ010-0152.wav,1,11
2743,LJ010-0153.wav,1,11
2744,LJ010-0154.wav,1,11
2745,LJ010-0155.wav,1,11
2746,LJ010-0156.wav,1,11
2747,LJ010-0157.wav,1,11
2748,LJ010-0158.wav,1,11
2749,LJ010-0159.wav,1,11
2750,LJ010-0160.wav,1,11
2751,LJ010-0161.wav,1,11
2752,LJ010-0162.wav,1,11
2753,LJ010-0163.wav,1,11
2754,LJ010-0164.wav,1,11
2755,LJ010-0165.wav,1,11
2756,LJ010-0166.wav,1,11
2757,LJ010-0167.wav,1,11
2758,LJ010-0168.wav,1,11
2759,LJ010-0169.wav,1,11
2760,LJ010-0170.wav,1,11
2761,LJ010-0171.wav,1,11
2762,LJ010-0172.wav,1,11
2763,LJ010-0173.wav,1,11
2764,LJ010-0174.wav,1,11
2765,LJ010-0175.wav,1,11
2766,LJ010-0176.wav,1,11
2767,LJ010-0177.wav,1,11
2768,LJ010-0178.wav,1,11
2769,LJ010-0179.wav,1,11
2770,LJ010-0180.wav,1,11
2771,LJ010-0181.wav,1,11
2772,LJ010-0182.wav,1,11
2773,LJ010-0183.wav,1,11
2774,LJ010-0184.wav,1,11
2775,LJ010-0185.wav,1,11
2776,LJ010-0186.wav,1,11
2777,LJ010-0187.wav,1,11
2778,LJ010-0188.wav,1,11
2779,LJ010-0189.wav,1,11
2780,LJ010-0190.wav,1,11
2781,LJ010-0191.wav,1,11
2782,LJ010-0192.wav,1,11
2783,LJ010-0193.wav,1,11
2784,LJ010-0194.wav,1,11
2785,LJ010-0195.wav,1,11
2786,LJ010-0196.wav,1,11
2787,LJ010-0197.wav,1,11
2788,LJ010-0198.wav,1,11
2789,LJ010-0199.wav,1,11
2790,LJ010-0200.wav,1,11
2791,LJ010-0201.wav,1,11
2792,LJ010-0202.wav,1,11
2793,LJ010-0203.wav,1,11
2794,LJ010-0204.wav,1,11
2795,LJ010-0205.wav,1,11
2796,LJ010-0206.wav,1,11
2797,LJ010-0207.wav,1,11
2798,LJ010-0208.wav,1,11
2799,LJ010-0209.wav,1,11
2800,LJ010-0210.wav,1,11
2801,LJ010-0211.wav,1,11
2802,LJ010-0212.wav,1,11
2803,LJ010-0213.wav,1,11
2804,LJ010-0214.wav,1,11
2805,LJ010-0215.wav,1,11
2806,LJ010-0216.wav,1,11
2807,LJ010-0217.wav,1,11
2808,LJ010-0218.wav,1,11
2809,LJ010-0219.wav,1,11
2810,LJ010-0220.wav,1,11
2811,LJ010-0221.wav,1,11
2812,LJ010-0222.wav,1,11
2813,LJ010-0223.wav,1,11
2814,LJ010-0224.wav,1,11
2815,LJ010-0225.wav,1,11
2816,LJ010-0226.wav,1,11
2817,LJ010-0227.wav,1,11
2818,LJ010-0228.wav,1,11
2819,LJ010-0229.wav,1,11
2820,LJ010-0230.wav,1,11
2821,LJ010-0231.wav,1,11
2822,LJ010-0232.wav,1,11
2823,LJ010-0233.wav,1,11
2824,LJ010-0234.wav,1,11
2825,LJ010-0235.wav,1,11
2826,LJ010-0236.wav,1,11
2827,LJ010-0237.wav,1,11
2828,LJ010-0238.wav,1,11
2829,LJ010-0239.wav,1,11
2830,LJ010-0240.wav,1,11
2831,LJ010-0241.wav,1,11
2832,LJ010-0242.wav,1,11
2833,LJ010-0243.wav,1,11
2834,LJ010-0244.wav,1,11
2835,LJ010-0245.wav,1,11
2836,LJ010-0246.wav,1,11
2837,LJ010-0247.wav,1,11
2838,LJ010-0248.wav,1,11
2839,LJ010-0249.wav,1,11
2840,LJ010-0250.wav,1,11
2841,LJ010-0251.wav,1,11
2842,LJ010-0252.wav,1,11
2843,LJ010-0253.wav,1,11
2844,LJ010-0254.wav,1,11
2845,LJ010-0255.wav,1,11
2846,LJ010-0256.wav,1,11
2847,LJ010-0257.wav,1,11
2848,LJ010-0258.wav,1,11
2849,LJ010-0259.wav,1,11
2850,LJ010-0260.wav,1,11
2851,LJ010-0261.wav,1,11
2852,LJ010-0262.wav,1,11
2853,LJ010-0263.wav,1,11
2854,LJ010-0264.wav,1,11
2855,LJ010-0265.wav,1,11
2856,LJ010-0266.wav,1,11
2857,LJ010-0267.wav,1,11
2858,LJ010-0268.wav,1,11
2859,LJ010-0269.wav,1,11
2860,LJ010-0270.wav,1,11
2861,LJ010-0271.wav,1,11
2862,LJ010-0272.wav,1,11
2863,LJ010-0273.wav,1,11
2864,LJ010-0274.wav,1,11
2865,LJ010-0275.wav,1,11
2866,LJ010-0276.wav,1,11
2867,LJ010-0277.wav,1,11
2868,LJ010-0278.wav,1,11
2869,LJ010-0279.wav,1,11
2870,LJ010-0280.wav,1,11
2871,LJ010-0281.wav,1,11
2872,LJ010-0282.wav,1,11
2873,LJ010-0283.wav,1,11
2874,LJ010-0284.wav,1,11
2875,LJ010-0285.wav,1,11
2876,LJ010-0286.wav,1,11
2877,LJ010-0287.wav,1,11
2878,LJ010-0288.wav,1,11
2879,LJ010-0289.wav,1,11
2880,LJ010-0290.wav,1,11
2881,LJ010-0291.wav,1,11
2882,LJ010-0292.wav,1,11
2883,LJ010-0293.wav,1,11
2884,LJ010-0294.wav,1,11
2885,LJ010-0295.wav,1,11
2886,LJ010-0296.wav,1,11
2887,LJ010-0297.wav,1,11
2888,LJ010-0298.wav,1,11
2889,LJ010-0299.wav,1,11
2890,LJ010-0300.wav,1,11
2891,LJ010-0301.wav,1,11
2892,LJ010-0302.wav,1,11
2893,LJ010-0303.wav,1,11
2894,LJ010-0304.wav,1,11
2895,LJ010-0305.wav,1,11
2896,LJ010-0306.wav,1,11
2897,LJ010-0307.wav,1,11
2898,LJ010-0308.wav,1,11
2899,LJ010-0309.wav,1,11
2900,LJ010-0310.wav,1,11
2901,LJ010-0311.wav,1,11
2902,LJ010-0312.wav,1,11
2903,LJ010-0313.wav,1,11
2904,LJ010-0314.wav,1,11
2905,LJ010-0315.wav,1,11
2906,LJ010-0316.wav,1,11
2907,LJ010-0317.wav,1,11
2908,LJ011-0001.wav,1,11
2909,LJ011-0002.wav,1,11
2910,LJ011-0003.wav,1,11
2911,LJ011-0004.wav,1,11
2912,LJ011-0005.wav,1,11
2913,LJ011-0006.wav,1,11
2914,LJ011-0007.wav,1,11
2915,LJ011-0008.wav,1,11
2916,LJ011-0009.wav,1,11
2917,LJ011-0010.wav,1,11
2918,LJ011-0011.wav,1,11
2919,LJ011-0012.wav,1,11
2920,LJ011-0013.wav,1,11
2921,LJ011-0014.wav,1,11
2922,LJ011-0015.wav,1,11
2923,LJ011-0016.wav,1,11
2924,LJ011-0017.wav,1,11
2925,LJ011-0018.wav,1,11
2926,LJ011-0019.wav,1,11
2927,LJ011-0020.wav,1,11
2928,LJ011-0021.wav,1,11
2929,LJ011-0022.wav,1,11
2930,LJ011-0023.wav,1,11
2931,LJ011-0024.wav,1,11
2932,LJ011-0025.wav,1,11
2933,LJ011-0026.wav,1,11
2934,LJ011-0027.wav,1,11
2935,LJ011-0028.wav,1,11
2936,LJ011-0029.wav,1,11
2937,LJ011-0030.wav,1,11
2938,LJ011-0031.wav,1,11
2939,LJ011-0032.wav,1,11
2940,LJ011-0033.wav,1,11
2941,LJ011-0034.wav,1,11
2942,LJ011-0035.wav,1,11
2943,LJ011-0036.wav,1,11
2944,LJ011-0037.wav,1,11
2945,LJ011-0038.wav,1,11
2946,LJ011-0039.wav,1,11
2947,LJ011-0040.wav,1,11
2948,LJ011-0041.wav,1,11
2949,LJ011-0042.wav,1,11
2950,LJ011-0043.wav,1,11
2951,LJ011-0044.wav,1,11
2952,LJ011-0045.wav,1,11
2953,LJ011-0046.wav,1,11
2954,LJ011-0047.wav,1,11
2955,LJ011-0048.wav,1,11
2956,LJ011-0049.wav,1,11
2957,LJ011-0050.wav,1,11
2958,LJ011-0051.wav,1,11
2959,LJ011-0052.wav,1,11
2960,LJ011-0053.wav,1,11
2961,LJ011-0054.wav,1,11
2962,LJ011-0055.wav,1,11
2963,LJ011-0056.wav,1,11
2964,LJ011-0057.wav,1,11
2965,LJ011-0058.wav,1,11
2966,LJ011-0059.wav,1,11
2967,LJ011-0060.wav,1,11
2968,LJ011-0061.wav,1,11
2969,LJ011-0062.wav,1,11
2970,LJ011-0063.wav,1,11
2971,LJ011-0064.wav,1,11
2972,LJ011-0065.wav,1,11
2973,LJ011-0066.wav,1,11
2974,LJ011-0067.wav,1,11
2975,LJ011-0068.wav,1,11
2976,LJ011-0069.wav,1,11
2977,LJ011-0070.wav,1,11
2978,LJ011-0071.wav,1,11
2979,LJ011-0072.wav,1,11
2980,LJ011-0073.wav,1,11
2981,LJ011-0074.wav,1,11
2982,LJ011-0075.wav,1,11
2983,LJ011-0076.wav,1,11
2984,LJ011-0077.wav,1,11
2985,LJ011-0078.wav,1,11
2986,LJ011-0079.wav,1,11
2987,LJ011-0080.wav,1,11
2988,LJ011-0081.wav,1,11
2989,LJ011-0082.wav,1,11
2990,LJ011-0083.wav,1,11
2991,LJ011-0084.wav,1,11
2992,LJ011-0085.wav,1,11
2993,LJ011-0086.wav,1,11
2994,LJ011-0087.wav,1,11
2995,LJ011-0088.wav,1,11
2996,LJ011-0089.wav,1,11
2997,LJ011-0090.wav,1,11
2998,LJ011-0091.wav,1,11
2999,LJ011-0092.wav,1,11
3000,LJ011-0093.wav,1,11
3001,LJ011-0094.wav,1,11
3002,LJ011-0095.wav,1,11
3003,LJ011-0096.wav,1,11
3004,LJ011-0097.wav,1,11
3005,LJ011-0098.wav,1,11
3006,LJ011-0099.wav,1,11
3007,LJ011-0100.wav,1,11
3008,LJ011-0101.wav,1,11
3009,LJ011-0102.wav,1,11
3010,LJ011-0103.wav,1,11
3011,LJ011-0104.wav,1,11
3012,LJ011-0105.wav,1,11
3013,LJ011-0106.wav,1,11
3014,LJ011-0107.wav,1,11
3015,LJ011-0108.wav,1,11
3016,LJ011-0109.wav,1,11
3017,LJ011-0110.wav,1,11
3018,LJ011-0111.wav,1,11
3019,LJ011-0112.wav,1,11
3020,LJ011-0113.wav,1,11
3021,LJ011-0114.wav,1,11
3022,LJ011-0115.wav,1,11
3023,LJ011-0116.wav,1,11
3024,LJ011-0117.wav,1,11
3025,LJ011-0118.wav,1,11
3026,LJ011-0119.wav,1,11
3027,LJ011-0120.wav,1,11
3028,LJ011-0121.wav,1,11
3029,LJ011-0122.wav,1,11
3030,LJ011-0123.wav,1,11
3031,LJ011-0124.wav,1,11
3032,LJ011-0125.wav,1,11
3033,LJ011-0126.wav,1,11
3034,LJ011-0127.wav,1,11
3035,LJ011-0128.wav,1,11
3036,LJ011-0129.wav,1,11
3037,LJ011-0130.wav,1,11
3038,LJ011-0131.wav,1,11
3039,LJ011-0132.wav,1,11
3040,LJ011-0133.wav,1,11
3041,LJ011-0134.wav,1,11
3042,LJ011-0135.wav,1,11
3043,LJ011-0136.wav,1,11
3044,LJ011-0137.wav,1,11
3045,LJ011-0138.wav,1,11
3046,LJ011-0139.wav,1,11
3047,LJ011-0140.wav,1,11
3048,LJ011-0141.wav,1,11
3049,LJ011-0142.wav,1,11
3050,LJ011-0143.wav,1,11
3051,LJ011-0144.wav,1,11
3052,LJ011-0145.wav,1,11
3053,LJ011-0146.wav,1,11
3054,LJ011-0147.wav,1,11
3055,LJ011-0148.wav,1,11
3056,LJ011-0149.wav,1,11
3057,LJ011-0150.wav,1,11
3058,LJ011-0151.wav,1,11
3059,LJ011-0152.wav,1,11
3060,LJ011-0153.wav,1,11
3061,LJ011-0154.wav,1,11
3062,LJ011-0155.wav,1,11
3063,LJ011-0156.wav,1,11
3064,LJ011-0157.wav,1,11
3065,LJ011-0158.wav,1,11
3066,LJ011-0159.wav,1,11
3067,LJ011-0160.wav,1,11
3068,LJ011-0161.wav,1,11
3069,LJ011-0162.wav,1,11
3070,LJ011-0163.wav,1,11
3071,LJ011-0164.wav,1,11
3072,LJ011-0165.wav,1,11
3073,LJ011-0166.wav,1,11
3074,LJ011-0167.wav,1,11
3075,LJ011-0168.wav,1,11
3076,LJ011-0169.wav,1,11
3077,LJ011-0170.wav,1,11
3078,LJ011-0171.wav,1,11
3079,LJ011-0172.wav,1,11
3080,LJ011-0173.wav,1,11
3081,LJ011-0174.wav,1,11
3082,LJ011-0175.wav,1,11
3083,LJ011-0176.wav,1,11
3084,LJ011-0177.wav,1,11
3085,LJ011-0178.wav,1,11
3086,LJ011-0179.wav,1,11
3087,LJ011-0180.wav,1,11
3088,LJ011-0181.wav,1,11
3089,LJ011-0182.wav,1,11
3090,LJ011-0183.wav,1,11
3091,LJ011-0184.wav,1,11
3092,LJ011-0185.wav,1,11
3093,LJ011-0186.wav,1,11
3094,LJ011-0187.wav,1,11
3095,LJ011-0188.wav,1,11
3096,LJ011-0189.wav,1,11
3097,LJ011-0190.wav,1,11
3098,LJ011-0191.wav,1,11
3099,LJ011-0192.wav,1,11
3100,LJ011-0193.wav,1,11
3101,LJ011-0194.wav,1,11
3102,LJ011-0195.wav,1,11
3103,LJ011-0196.wav,1,11
3104,LJ011-0197.wav,1,11
3105,LJ011-0198.wav,1,11
3106,LJ011-0199.wav,1,11
3107,LJ011-0200.wav,1,11
3108,LJ011-0201.wav,1,11
3109,LJ011-0202.wav,1,11
3110,LJ011-0203.wav,1,11
3111,LJ011-0204.wav,1,11
3112,LJ011-0205.wav,1,11
3113,LJ011-0206.wav,1,11
3114,LJ011-0207.wav,1,11
3115,LJ011-0208.wav,1,11
3116,LJ011-0209.wav,1,11
3117,LJ011-0210.wav,1,11
3118,LJ011-0211.wav,1,11
3119,LJ011-0212.wav,1,11
3120,LJ011-0213.wav,1,11
3121,LJ011-0214.wav,1,11
3122,LJ011-0215.wav,1,11
3123,LJ011-0216.wav,1,11
3124,LJ011-0217.wav,1,11
3125,LJ011-0218.wav,1,11
3126,LJ011-0219.wav,1,11
3127,LJ011-0220.wav,1,11
3128,LJ011-0221.wav,1,11
3129,LJ011-0222.wav,1,11
3130,LJ011-0223.wav,1,11
3131,LJ011-0224.wav,1,11
3132,LJ011-0225.wav,1,11
3133,LJ011-0226.wav,1,11
3134,LJ011-0227.wav,1,11
3135,LJ011-0228.wav,1,11
3136,LJ011-0229.wav,1,11
3137,LJ011-0230.wav,1,11
3138,LJ011-0231.wav,1,11
3139,LJ011-0232.wav,1,11
3140,LJ011-0233.wav,1,11
3141,LJ011-0234.wav,1,11
3142,LJ011-0235.wav,1,11
3143,LJ011-0236.wav,1,11
3144,LJ011-0237.wav,1,11
3145,LJ011-0238.wav,1,11
3146,LJ011-0239.wav,1,11
3147,LJ011-0240.wav,1,11
3148,LJ011-0241.wav,1,11
3149,LJ011-0242.wav,1,11
3150,LJ011-0243.wav,1,11
3151,LJ011-0244.wav,1,11
3152,LJ011-0245.wav,1,11
3153,LJ011-0246.wav,1,11
3154,LJ011-0247.wav,1,11
3155,LJ011-0248.wav,1,11
3156,LJ011-0249.wav,1,11
3157,LJ011-0250.wav,1,11
3158,LJ011-0251.wav,1,11
3159,LJ011-0252.wav,1,11
3160,LJ011-0253.wav,1,11
3161,LJ011-0254.wav,1,11
3162,LJ011-0255.wav,1,11
3163,LJ011-0256.wav,1,11
3164,LJ011-0257.wav,1,11
3165,LJ011-0258.wav,1,11
3166,LJ011-0259.wav,1,11
3167,LJ011-0260.wav,1,11
3168,LJ011-0261.wav,1,11
3169,LJ011-0262.wav,1,11
3170,LJ011-0263.wav,1,11
3171,LJ011-0264.wav,1,11
3172,LJ011-0265.wav,1,11
3173,LJ011-0266.wav,1,11
3174,LJ011-0267.wav,1,11
3175,LJ011-0268.wav,1,11
3176,LJ011-0269.wav,1,11
3177,LJ011-0270.wav,1,11
3178,LJ011-0271.wav,1,11
3179,LJ011-0272.wav,1,11
3180,LJ011-0273.wav,1,11
3181,LJ011-0274.wav,1,11
3182,LJ011-0275.wav,1,11
3183,LJ011-0276.wav,1,11
3184,LJ011-0277.wav,1,11
3185,LJ011-0278.wav,1,11
3186,LJ011-0279.wav,1,11
3187,LJ011-0280.wav,1,11
3188,LJ011-0281.wav,1,11
3189,LJ011-0282.wav,1,11
3190,LJ011-0283.wav,1,11
3191,LJ011-0284.wav,1,11
3192,LJ011-0285.wav,1,11
3193,LJ011-0286.wav,1,11
3194,LJ011-0287.wav,1,11
3195,LJ011-0288.wav,1,11
3196,LJ011-0289.wav,1,11
3197,LJ011-0290.wav,1,11
3198,LJ011-0291.wav,1,11
3199,LJ011-0292.wav,1,11
3200,LJ011-0293.wav,1,11
3201,LJ012-0001.wav,1,11
3202,LJ012-0002.wav,1,11
3203,LJ012-0003.wav,1,11
3204,LJ012-0004.wav,1,11
3205,LJ012-0005.wav,1,11
3206,LJ012-0006.wav,1,11
3207,LJ012-0007.wav,1,11
3208,LJ012-0008.wav,1,11
3209,LJ012-0009.wav,1,11
3210,LJ012-0010.wav,1,11
3211,LJ012-0011.wav,1,11
3212,LJ012-0012.wav,1,11
3213,LJ012-0013.wav,1,11
3214,LJ012-0014.wav,1,11
3215,LJ012-0015.wav,1,11
3216,LJ012-0016.wav,1,11
3217,LJ012-0017.wav,1,11
3218,LJ012-0018.wav,1,11
3219,LJ012-0019.wav,1,11
3220,LJ012-0020.wav,1,11
3221,LJ012-0021.wav,1,11
3222,LJ012-0022.wav,1,11
3223,LJ012-0023.wav,1,11
3224,LJ012-0024.wav,1,11
3225,LJ012-0025.wav,1,11
3226,LJ012-0026.wav,1,11
3227,LJ012-0027.wav,1,11
3228,LJ012-0028.wav,1,11
3229,LJ012-0029.wav,1,11
3230,LJ012-0030.wav,1,11
3231,LJ012-0031.wav,1,11
3232,LJ012-0032.wav,1,11
3233,LJ012-0033.wav,1,11
3234,LJ012-0034.wav,1,11
3235,LJ012-0035.wav,1,11
3236,LJ012-0036.wav,1,11
3237,LJ012-0037.wav,1,11
3238,LJ012-0038.wav,1,11
3239,LJ012-0039.wav,1,11
3240,LJ012-0040.wav,1,11
3241,LJ012-0041.wav,1,11
3242,LJ012-0042.wav,1,11
3243,LJ012-0043.wav,1,11
3244,LJ012-0044.wav,1,11
3245,LJ012-0045.wav,1,11
3246,LJ012-0046.wav,1,11
3247,LJ012-0047.wav,1,11
3248,LJ012-0048.wav,1,11
3249,LJ012-0049.wav,1,11
3250,LJ012-0050.wav,1,11
3251,LJ012-0051.wav,1,11
3252,LJ012-0052.wav,1,11
3253,LJ012-0053.wav,1,11
3254,LJ012-0054.wav,1,11
3255,LJ012-0055.wav,1,11
3256,LJ012-0056.wav,1,11
3257,LJ012-0057.wav,1,11
3258,LJ012-0058.wav,1,11
3259,LJ012-0059.wav,1,11
3260,LJ012-0060.wav,1,11
3261,LJ012-0061.wav,1,11
3262,LJ012-0062.wav,1,11
3263,LJ012-0063.wav,1,11
3264,LJ012-0064.wav,1,11
3265,LJ012-0065.wav,1,11
3266,LJ012-0066.wav,1,11
3267,LJ012-0067.wav,1,11
3268,LJ012-0068.wav,1,11
3269,LJ012-0069.wav,1,11
3270,LJ012-0070.wav,1,11
3271,LJ012-0071.wav,1,11
3272,LJ012-0072.wav,1,11
3273,LJ012-0073.wav,1,11
3274,LJ012-0074.wav,1,11
3275,LJ012-0075.wav,1,11
3276,LJ012-0076.wav,1,11
3277,LJ012-0077.wav,1,11
3278,LJ012-0078.wav,1,11
3279,LJ012-0079.wav,1,11
3280,LJ012-0080.wav,1,11
3281,LJ012-0081.wav,1,11
3282,LJ012-0082.wav,1,11
3283,LJ012-0083.wav,1,11
3284,LJ012-0084.wav,1,11
3285,LJ012-0085.wav,1,11
3286,LJ012-0086.wav,1,11
3287,LJ012-0087.wav,1,11
3288,LJ012-0088.wav,1,11
3289,LJ012-0089.wav,1,11
3290,LJ012-0090.wav,1,11
3291,LJ012-0091.wav,1,11
3292,LJ012-0092.wav,1,11
3293,LJ012-0093.wav,1,11
3294,LJ012-0094.wav,1,11
3295,LJ012-0095.wav,1,11
3296,LJ012-0096.wav,1,11
3297,LJ012-0097.wav,1,11
3298,LJ012-0098.wav,1,11
3299,LJ012-0099.wav,1,11
3300,LJ012-0100.wav,1,11
3301,LJ012-0101.wav,1,11
3302,LJ012-0102.wav,1,11
3303,LJ012-0103.wav,1,11
3304,LJ012-0104.wav,1,11
3305,LJ012-0105.wav,1,11
3306,LJ012-0106.wav,1,11
3307,LJ012-0107.wav,1,11
3308,LJ012-0108.wav,1,11
3309,LJ012-0109.wav,1,11
3310,LJ012-0110.wav,1,11
3311,LJ012-0111.wav,1,11
3312,LJ012-0112.wav,1,11
3313,LJ012-0113.wav,1,11
3314,LJ012-0114.wav,1,11
3315,LJ012-0115.wav,1,11
3316,LJ012-0116.wav,1,11
3317,LJ012-0117.wav,1,11
3318,LJ012-0118.wav,1,11
3319,LJ012-0119.wav,1,11
3320,LJ012-0120.wav,1,11
3321,LJ012-0121.wav,1,11
3322,LJ012-0122.wav,1,11
3323,LJ012-0123.wav,1,11
3324,LJ012-0124.wav,1,11
3325,LJ012-0125.wav,1,11
3326,LJ012-0126.wav,1,11
3327,LJ012-0127.wav,1,11
3328,LJ012-0128.wav,1,11
3329,LJ012-0129.wav,1,11
3330,LJ012-0130.wav,1,11
3331,LJ012-0131.wav,1,11
3332,LJ012-0132.wav,1,11
3333,LJ012-0133.wav,1,11
3334,LJ012-0134.wav,1,11
3335,LJ012-0135.wav,1,11
3336,LJ012-0136.wav,1,11
3337,LJ012-0137.wav,1,11
3338,LJ012-0138.wav,1,11
3339,LJ012-0139.wav,1,11
3340,LJ012-0140.wav,1,11
3341,LJ012-0141.wav,1,11
3342,LJ012-0142.wav,1,11
3343,LJ012-0143.wav,1,11
3344,LJ012-0144.wav,1,11
3345,LJ012-0145.wav,1,11
3346,LJ012-0146.wav,1,11
3347,LJ012-0147.wav,1,11
3348,LJ012-0148.wav,1,11
3349,LJ012-0149.wav,1,11
3350,LJ012-0150.wav,1,11
3351,LJ012-0151.wav,1,11
3352,LJ012-0152.wav,1,11
3353,LJ012-0153.wav,1,11
3354,LJ012-0154.wav,1,11
3355,LJ012-0155.wav,1,11
3356,LJ012-0156.wav,1,11
3357,LJ012-0157.wav,1,11
3358,LJ012-0158.wav,1,11
3359,LJ012-0159.wav,1,11
3360,LJ012-0160.wav,1,11
3361,LJ012-0161.wav,1,11
3362,LJ012-0162.wav,1,11
3363,LJ012-0163.wav,1,11
3364,LJ012-0164.wav,1,11
3365,LJ012-0165.wav,1,11
3366,LJ012-0166.wav,1,11
3367,LJ012-0167.wav,1,11
3368,LJ012-0168.wav,1,11
3369,LJ012-0169.wav,1,11
3370,LJ012-0170.wav,1,11
3371,LJ012-0171.wav,1,11
3372,LJ012-0172.wav,1,11
3373,LJ012-0173.wav,1,11
3374,LJ012-0174.wav,1,11
3375,LJ012-0175.wav,1,11
3376,LJ012-0176.wav,1,11
3377,LJ012-0177.wav,1,11
3378,LJ012-0178.wav,1,11
3379,LJ012-0179.wav,1,11
3380,LJ012-0180.wav,1,11
3381,LJ012-0181.wav,1,11
3382,LJ012-0182.wav,1,11
3383,LJ012-0183.wav,1,11
3384,LJ012-0184.wav,1,11
3385,LJ012-0185.wav,1,11
3386,LJ012-0186.wav,1,11
3387,LJ012-0187.wav,1,11
3388,LJ012-0188.wav,1,11
3389,LJ012-0189.wav,1,11
3390,LJ012-0190.wav,1,11
3391,LJ012-0191.wav,1,11
3392,LJ012-0192.wav,1,11
3393,LJ012-0193.wav,1,11
3394,LJ012-0194.wav,1,11
3395,LJ012-0195.wav,1,11
3396,LJ012-0196.wav,1,11
3397,LJ012-0197.wav,1,11
3398,LJ012-0198.wav,1,11
3399,LJ012-0199.wav,1,11
3400,LJ012-0200.wav,1,11
3401,LJ012-0201.wav,1,11
3402,LJ012-0202.wav,1,11
3403,LJ012-0203.wav,1,11
3404,LJ012-0204.wav,1,11
3405,LJ012-0205.wav,1,11
3406,LJ012-0206.wav,1,11
3407,LJ012-0207.wav,1,11
3408,LJ012-0208.wav,1,11
3409,LJ012-0209.wav,1,11
3410,LJ012-0210.wav,1,11
3411,LJ012-0211.wav,1,11
3412,LJ012-0212.wav,1,11
3413,LJ012-0213.wav,1,11
3414,LJ012-0214.wav,1,11
3415,LJ012-0215.wav,1,11
3416,LJ012-0216.wav,1,11
3417,LJ012-0217.wav,1,11
3418,LJ012-0218.wav,1,11
3419,LJ012-0219.wav,1,11
3420,LJ012-0220.wav,1,11
3421,LJ012-0221.wav,1,11
3422,LJ012-0222.wav,1,11
3423,LJ012-0223.wav,1,11
3424,LJ012-0224.wav,1,11
3425,LJ012-0225.wav,1,11
3426,LJ012-0226.wav,1,11
3427,LJ012-0227.wav,1,11
3428,LJ012-0228.wav,1,11
3429,LJ012-0229.wav,1,11
3430,LJ012-0230.wav,1,11
3431,LJ012-0231.wav,1,11
3432,LJ012-0232.wav,1,11
3433,LJ012-0233.wav,1,11
3434,LJ012-0234.wav,1,11
3435,LJ012-0235.wav,1,11
3436,LJ012-0236.wav,1,11
3437,LJ012-0237.wav,1,11
3438,LJ012-0238.wav,1,11
3439,LJ012-0239.wav,1,11
3440,LJ012-0240.wav,1,11
3441,LJ012-0241.wav,1,11
3442,LJ012-0242.wav,1,11
3443,LJ012-0243.wav,1,11
3444,LJ012-0244.wav,1,11
3445,LJ012-0245.wav,1,11
3446,LJ012-0246.wav,1,11
3447,LJ012-0247.wav,1,11
3448,LJ012-0248.wav,1,11
3449,LJ012-0249.wav,1,11
3450,LJ012-0250.wav,1,11
3451,LJ012-0251.wav,1,11
3452,LJ012-0252.wav,1,11
3453,LJ012-0253.wav,1,11
3454,LJ012-0254.wav,1,11
3455,LJ012-0255.wav,1,11
3456,LJ012-0256.wav,1,11
3457,LJ012-0257.wav,1,11
3458,LJ012-0258.wav,1,11
3459,LJ012-0259.wav,1,11
3460,LJ012-0260.wav,1,11
3461,LJ012-0261.wav,1,11
3462,LJ012-0262.wav,1,11
3463,LJ012-0263.wav,1,11
3464,LJ012-0264.wav,1,11
